audio,text,source
00003365.wav,Các bạn có nghe mấy câu chuyện. Của các bạn. Rapper này kia. Mà kiểu gia đình chửi. Là tại sao. Mà không đi học hành. Đi kiếm công việc. Mà đi rap này kia đó. Thì nó cũng đã xảy ra thôi. Thì những người ở nhà. Đôi khi là. Họ cũng không biết rõ tư vậy. Nhưng mà mỗi người. Một cái đam mê. Một cái ngọn lửa bên trong. Và mà phải. Thoát ra bên ngoài được. Và chỉ thấy là. Những người mà. Đã từng đi qua mọi thứ. Để mà tìm được những cái. Cái thành công. Hay thành tụ nào đó của mình. Là họ đánh đổi khá là nhiều. Và họ hoàn toàn xứng đáng. Với những gì họ nhận được. Và cái đó nó không hề dễ dàng.,8
00003366.wav,Thành ra nếu mà bạn muốn. Có một cái sự lột xác hoàn toàn. Thì đôi khi bạn phải. Bỏ một cái giá nào đó. Bạn phải bỏ ra. Cái thời gian và công sức. Và cái độ chai lì nữa. Và thường là trong im lặng. Và tất cả những gì. Mà Trí thấy là. Có kết quả cao nhất. Thường là diễn ra trong im lặng. Trí không nghĩ là. Chúng ta nên ồn ào. Cho mỗi cái sự. Thay đổi hay là. Những cái hành động của mình. Không cần phải phô trương. Và trong một cái. Workshop mà Trí làm Hà Nội. Trí cũng nói. Về cái điều đó. Tức là. Ở đó có rất là nhiều thứ.,8
00003367.wav,Bạn có thể làm trong im lặng. Chỉ một mình mình thôi. Rất học khoai. Không màu mẹ. Không phô trương. Thực hành những cái đó suốt ngày. Đôi khi Trí thấy là. Thông qua podcast. Trí nói khá là nhiều. Nhưng mà. Tất cả mọi thứ. Trí nói cũng chỉ là một phần nhỏ. Trong những gì mà. Thật sự là. Trí đang ngồi phía sau. Mà Trí làm. Thành ra là. Cố gắng yên lặng. Đến mà mình làm những gì. Mà thấy cần thiết. Một số bạn hay nói về. Cái trạng thái mân mốt. Là trạng thái của một. Một tu sĩ. Trí thấy cái đó. Lúc đầu.,8
00003368.wav,Trí thấy nó cũng. Thú vị. Sau này. Chứ thấy là. Đôi khi nó cũng hơi cực đoan tí xíu. Nhưng mà. Nếu mà bạn xem qua cái đó. Bạn sẽ thấy là. Nó có một cái ý đồ. Khá là cụ thể. Tức là. Nó nói là. Một người có thể. Bỏ hết mọi thứ bây giờ. Im lặng hết luôn. Không lên mạng truyền thông. Không lên mạng xã hội. Không nói gì hết. Bỏ ra 6 tháng. Làm một cái gì đó. Mà mình thấy là rất là quan trọng với mình. Và làm nó tới cùng luôn. 6 tháng. Và. Không chia sẻ ai hết. Không. Không có.,8
00003369.wav,Không có thêm mắm. Thêm muối. Không có gì hết. Rồi. 6 tháng sau. Trở lại. Là bạn thấy. Mà sẽ trở thành một người như thế nào. Và. Đôi khi nó cần chỉ 6 tháng thôi. Chứ thấy cái chế độ đó cũng hay. Đôi khi. Một số bạn. Khi mình nâng cao quan điểm lên. Thì thấy cái chế độ đó. Chứ thấy. Đôi khi nó cũng hơi. Hơi cực đoan tí xíu. Tại vì. Đôi khi mình cũng có. Nhiều thứ trong cuộc sống. Mình phải quán xuyến. Và mình cũng có một cái tâm lý. Mình cần phải chia sẻ. Nó phù hợp.,8
00003370.wav,Tất nhiên là chỉ nghĩ. Tập trung. Và để giải quyết cái gì đó là một. Nhưng mà cái thứ hai nữa. Là phải có một cái outlet. Có nơi ra để mình xả. Chứ không 6 tháng đó. Mà ngồi ngậm một cái gì đó. Mà cứ. Lầm lì lì. Đôi khi là nó ảnh hưởng tinh thần lắm. Cho nên cuối cùng thì đó. Như một. Khi mà người ta nói tới đó. Một số người thấy nó hay đúng không? Nói nó là. Ôi. Cái đó cái chân lý. Mình phải làm cái đó. Nhưng mà phải ghép vô cái khung của mọi thứ. Mình phải có tư duy độc lập. Mình thấy ok. Cái đó nó tốt. Nghe có vẻ là tốt. Nhưng mà có cái gì. Có thể là không tốt về nó.,8
00003371.wav,À. Có thể không tốt về nó. Là nếu mà mình có một cái outlet gì đó. Mình không có một cái. Đối ra cho cảm xúc. Hay là không có một cái backup plan gì hết. Thì 6 tháng đó. Đôi khi mà mình. Làm bậy làm bạ. Là. Là. Là mình lại thấy. Mình đi xuống chứ phải đi lên. Thành ra cái tư duy độc lập. Nó là mọi chỗ đó. Cho nên tất cả những người. Mà đưa ra những cái. Chỉ dẫn. Trên mạng. Những cái thuật ngữ. Những cái nhãn này kia. Chỉ đều xem nó là một nửa thôi. Và còn lại phải ghép vô. Có rất nhiều người bạn hỏi. Chỉ về nô pháp. Là cái.,8
00003372.wav,Cái thuật ngữ cho những bạn nam. Mà không. Hạn chế. Không. Không giải quyết. Tạm gọi là vậy. Thì. Chỉ cũng thấy đó. Trong đó nó cũng có một vài cái sự thật. Nhưng mà vấn đề là. Nó chỉ một nửa. Tùy do cái bối cảnh hiện tại của bạn nữa. Cái này. Chỉ nghĩ là. Có nên có một tập mà chia sẻ sâu xa hơn. Chỉ có thể nói thêm về nó. Nhưng mà. Những cái đó. Red pill. Blue pill. Rồi manifestation. Rồi law of attraction. Tất cả mọi thứ đó. Một nửa hết. Nghe nó hay đó. Nhưng mà.,8
00003373.wav,Phải ghép vô cái bối cảnh xã hội của mình. Cái tâm lý của mình. Và mình biết cái nào đúng. Nào sai để mình làm. Và. Cái đó là cái rất là quan trọng nha. Thậm chí những gì mà chứ chia sẻ. Chứ cũng nghĩ các bạn nên tin một nửa thôi. Được có tin hết. Chứ không có. Không có ego đến mức mà. Chỉ nghĩ những gì chứ nói đều đúng. Bạn thân chứ đôi khi chứ nói ra cái gì đó. Mà chứ thấy nó sai lập tức luôn. Nhưng mà không có cơ hội giải bày thôi. Rồi mình cứ thay đổi từ từ. Từ từ như vậy. Thì. Đó. Nếu mà bạn nghe những cái gì mà chứ chia sẻ.,8
00003374.wav,Đôi khi bạn cũng phải thêm vào cái tham chiếu của bản thân nữa. Cái safe của mình. Quán xuyến nó. Và nó phải qua bồ lọc đó trước. Rồi mới tới những cái khác. Đó là cái vai trò của cái bản thân. Trong cái việc là nhận định. Đâu là cái sự thật. Đâu là half truth. Đâu là complete truth. Cái sự thật mà tối ưu luôn. Trước đó chứ có đọc một cái câu cũng rất là hay của Keo Dung. Keo Dung có một cái câu là. Ở một lúc nào đó. Thế giới sẽ hỏi bạn là ai. Và nếu ngay lúc đó bạn không có câu trả lời.,8
00003375.wav,Thì thế giới này sẽ trả lời cho bạn. Xong chứ nghĩ câu đó nó cũng có. Một cái thứ rất là hay. Chứ thấy là đúng là vậy. Sẽ khi một khi nào đó bạn lớn lên. Rồi mọi người sẽ tìm xem là bạn là ai trong cái thế giới này. Và họ sẽ định hình bạn. Đó là cái định nghĩa của thế giới đúng không? Những người ngoài kia. Họ muốn biết vai trò của bạn là gì. Bạn sẽ cống hiến như thế nào trong xã hội này. Khi mà bạn không còn là một học sinh nữa. Khi không còn mà ở nhà với bố mẹ nữa.,8
00003376.wav,Thì đó là cái nơi mà bạn phải trả lời cho thế giới này. Và cái thời điểm mà bạn không trả lời được. Thì cái thế giới này sẽ tự ghén nhãn cho bạn. Là bạn trở thành một phần của cái đền nghĩa của thế giới này. Và có thể là không phải là bạn. Cái câu đó nó hay ở chỗ là nó vẫn đặt mình lên phía trên. Nó là một cái lời cảnh tỉnh thôi. Tức là nếu mà bạn không... Không cho phép mình có khả năng để mà mình nhận diện á. Thì khả năng cao là bạn phải nghe người khác nói bạn làm cái gì. Đó. Thì chú ý cái điểm đó.,8
00003377.wav,Mà không chỉ là Kheo Dung nói cái đó đâu. Chứ thấy là nếu mà mình soi chiếu lại toàn bộ những cái... Những cái triết gia mà... Là những cái tôn giáo trong quá khứ đi. Chứ có thể kể rất là nhiều thứ đều nhấn mạnh vào cái bản thân của mình. Và... Giống như là Kheo Kigart nói. Ngôn ngữ của Kheo Kigart là thế này. Ờ... Ông nói về sự thật không thuộc về đám đông đúng không? Cái câu đó mọi người... Chân lý không thuộc về số đông. Câu đó mọi người nghe rất là nhiều. Rất là nhiều người nói về câu đó.,8
00003378.wav,Nhưng mà họ... Đa phần là không biết là nó đến từ Kheo Kigart. Thì cái câu đó nó cũng là định nghĩa như vậy đó. Số đông. Ông gọi là the mob. Và số đông không có phải là số đông giữ cái chân lý. Nó là thiểu số đôi khi mới là có chân lý trong đó. Mà thiểu số này là bao nhiêu? 5 người? 3 người? Hay 2 người? Hay là 1 người là bạn á? Nó phải tới cái số thiểu như là số 1 luôn. Đôi khi nó chân lý mới thể hiện được. Và... Không chỉ có Kheo Kigart.,8
00003379.wav,Chí nghĩ là Nietzsche khi họ nói về định nghĩa của Uberschman. Là 1 người mà vượt lên trên tất cả. Là đứng trên hết những cái rào cản của xã hội luôn. Thì đó mới thật sự là 1 người sống... Hiện sinh. Mà chí nghĩ là... Chí không nghĩ là Nietzsche nói về cái chữ hiện sinh. Nhưng mà đại khái nó là vậy. Nó phải có sự mạnh mẽ của cá nhân. Và mấy ông đó thì có thể là... Nó hơi xa về văn văn hóa Việt Nam. Nhưng mà bạn nhìn kỹ trong văn hóa Việt Nam mình... Cái sự chi phối của Tam giáo đồng nguyên.,8
00003380.wav,"Của... Phật giáo, đạo giáo. Nho giáo này kia. Bạn thấy là cũng bắt đầu từ tôi. Cái self rồi đúng không? Phật giáo là... Chí nghĩ là khỏi phải bàn. Phật giáo luôn nói tới cái việc là tu tâm. Là mình... Quán xuyến suy nghĩ cá nhân của mình. Và đến lúc mà cái self của mình... Nó dissolve là nó mất đi luôn. Và mình... Self hay là no self là như nhau. Cái đó là đẳng cấp cao nhất của Bình Phật giáo. Nhiên Văn A đúng không? Còn... Nho giáo đi.",8
00003381.wav,Bây giờ khổng tử nói là... Cái câu mà khổng tử nói mà chỉ thấy là rất nhiều người nói. Đó là... Chuyên tâm tu thân tệ gia trị quốc bình thiên hạ. Thì bạn thấy đó. Trong cái nhóm đó 5 thứ đúng không? Thì hết 2 thứ là đi đầu tiên rồi. Chuyên tâm tu thân. Từ 2 cái đó... Nó mới tiến tới cái việc là tệ gia trị quốc bình thiên hạ. Thành ra là... Nó đều đến từ bản thân mình. Cái bản thân phải lên trên trước. Nó phải là cái nơi có tu duy độc lập. Nó phải có kiến thức. Nó phải có trải nghiệm. Nó phải có... Những ý tưởng thuần khiết.,8
00003382.wav,Và cái sự tin tưởng thuần khiết tới bản thân của nó. Thì nó mới đi. Nó làm chuyện khác được. Thành ra là Trí muốn khôi phục lại cái niềm tin vào bản thân của mọi người. Trong chính bạn luôn. Và nên bắt đầu từ cái chuyện đó. Và Trí biết là trong cuộc sống nó có những cái sức ép cụ thể và vô hình. Nhưng mà... Nó ép cỡ nào ép thì... Cuối cùng thì mình cũng phải trở về mình. Nói thì dễ đúng không? Nhưng mà nó không có dễ. Bản thân Trí cũng trải qua mấy cái chuyện. Mà Trí biết là... Nếu mà mình không cho mình cái cơ hội để làm cái đó. Thì mình cũng mệt mỏi đó.,8
00003383.wav,"Và Trí nghĩ là trước khi kết thúc thì Trí sẽ... Chia sẻ về 3 cái thứ mà Trí thấy quan trọng để gói lại cái tập này. Cái đầu tiên là... Lúc nào cũng phải đặt mình trên trước. Như Trí chia sẻ nãy giờ. Cái ruông đầu tiên là... Mình trước luôn luôn tin tưởng vào bản thân của mình. Và có bộ lọc trong cái đầu của mình. Tư duyên độc lập cho chính mình. Xây dựng những thứ thông qua kiến thức và thông qua những trải nghiệm. Và luôn luôn quán xuyến đối chiếu mọi thứ. Và tất cả mọi thứ tới với bạn. Lúc đó bạn sẽ biết là... Ok, mình phải đánh giá được.",8
00003384.wav,Mình phải xem xét được cái đó đúng hay sai. Và nó đúng ở trường mực nào. Và nó đúng với mình như thế nào. Trong bối cảnh hiện giờ luôn nè. Từ đó ra những quyết định nó có tính logic hơn. Cái thứ 2 đó là... Luôn luôn va đập với những người khổng lồ. Cái này Trí dùng cái ví dụ thôi. Là những gã khổng lồ đôi khi đối với Trí nó là những ý tưởng mới. Những cái gì nó xa hơn cái tầm với của mình. Giống như là khi mà Trí đọc sách của những người đi trước đi. Đôi khi Trí thấy nó khó hiểu. Và nó đòi hỏi mình phải dành thời gian rất là nhiều.,8
00003385.wav,Đó là những gã khổng lồ á. Và Trí phải va đập với nó khá là nhiều. Để nâng cái tầm của mình lên. Thì bạn cũng biết mà trong thể thao cũng vậy. Bạn muốn giỏi mà bạn phải thi đấu với những người giỏi hơn bạn. To hơn bạn. Khỏe hơn bạn. Và ở mức độ đó thì bạn mới phát triển được. Thành ra là Trí biết là sẽ có những người nghe podcast của Trí. Và thấy là chả hiểu ông này nói gì hết. Nếu mà nó hơi cách biệt với bạn quá. Thì đôi khi nó là một cái sự va đập. Và cái sự va đập này nó là một cái ý tưởng thuần khiết của kháng thương.,8
00003386.wav,Vì khi bạn va đập đủ nhiều. Thì dĩ nhiên là bạn sẽ phát triển cái tâm trí của mình lên tí xíu. Và Trí nói là không chỉ podcast của mình đâu. Trí nghĩ là thông qua những cái công cụ khác. Giống như là sách. Rồi này kia. Những cái khóa học này kia. Những cái nào mà nó có mức độ khó hiểu. Và nó sâu quá. Nó nâng cái tầm tù duy mình lên. Thành ra là Trí không nhớ lần cuối. Trí đọc cuốn sách nào mà. Trí đọc một lèo mà Trí thấy mọi thứ nó diễn ra. Theo một cái chiều hướng là mình hiểu mọi thứ liền được.,8
00003387.wav,Ngày xưa Trí hay đọc một số vài cuốn sâu hếp này kia đó mà. Nhưng mà Trí thấy sau này. Trí không còn cái niềm tin để đọc mấy cái đó nữa. Tại vì Trí nghĩ là. Thực ra những cuốn đó thì nó cho mình vài cái sự thật mà mình đã biết rồi. Nói trong người mình hết rồi. Thì cái khả năng mình confirm nó cũng rất là nhanh. Thành ra là mình đọc nhanh. Còn mấy cuốn sách mà sau này Trí đọc. Trí tại mấy cuốn sách mà Trí thấy. Nhiều khi đọc cầm nó lên mà mình thấy áp lực. Tại mình biết là chuẩn bị va chạm với lại những gã khổng lồ. Thì đó là cái cách bản thân Trí hay làm thôi.,8
00003388.wav,"Nhưng mà đôi khi Trí cũng có những cái channel khác. Để mà coi những thứ vô thưởng, vô vẹt, vô tri này kia. Để nuôi dưỡng linh hồn của mình. Chứ lúc nào mà cũng bay vô đọc mấy cái thứ nhất đầu, nhất não. Mình cũng chẳng để làm gì. Mình cũng phải cần relax đúng không? Thì đôi khi Trí lại dùng mấy cái video trên Youtube. Rồi Trí hay coi TikTok này kia để giải trí. Nhưng mà khi mà mình đã thật sự mà ngồi xuống mà suy nghĩ. Phải suy nghĩ những cái gì đó mà nó xa xa tí xíu. Và va chạm với những ý tưởng mà không thường thấy. Thì cái đó là cách mà Trí làm.",8
00003389.wav,Cái cuối là... Đúng rồi. Cái cuối là cân bằng giữa help và self -help. Cái này Trí trong cái post trên Instagram Trí cũng có nói. Trí có một cái câu của danh hài. Một cái stand -up comedian mà Trí rất là thích. George Carlin. Bác qua đời cũng lâu rồi. Nhưng mà George Carlin có một cái câu mà Trí thấy rất mắc cười. Khi mà ông nói về self -help. Ông nói mọi người rất là thích đọc self -help. Rồi ra nhà sách mua một đống mấy cái đó về đọc.,8
00003390.wav,Rồi thấy hí hững. Xong cái ông bảo. Nhưng mà nếu mà đọc người khác chỉ mình làm cái gì. Thì đó đâu phải là show -help đâu. Cái đó là help. Xong lúc mà Trí nghe cái đó. Một cái show của George Carlin. Trí ngồi Trí cười quá trời luôn. Trí nói. Maxey nói đúng ha. Và đôi khi những người mà... Những cây hài huyền thoại của thế giới. Đôi khi là họ nhìn thế giới là rất là thật luôn á. Ông nói là... Trí nghĩ lại Trí thấy cũng đúng ở chỗ là... Nếu người ta chỉ bạn làm cái gì. Người ta dạy bạn làm cái gì. Thì cái đó là cái help. Là cái sự giúp đỡ người ta cho bạn.,8
00003391.wav,Chứ không phải show -help. Show -help là khi mà bạn... Bạn help bạn á. Tức là... Bạn làm cái gì đó. Mà nó ngoài những thứ mà bạn... Có thể là gắt hái được liền. Nhưng mà nó nuôi dưỡng linh hồn. Và cái thể trạng tâm lý. Tâm trí của bạn qua thời gian. Thì... Nó diễn tiến. Nó rất là từ từ. Từ từ đúng không? Nó phải chiêm nghiệm này kia. Thì nó thật sự là show -help. Bạn phải chịu khó. Nghĩ những thứ mà không thể nghĩ được. Thì lúc đó thì nó mới là show -help.,8
00003392.wav,Còn người ta chỉ bạn làm cái gì. Thì đó là help. Dạng vậy. Cho nên cân bằng thôi. Đôi khi chỉ thấy là show -help. Đôi khi có những cuốn sách rất là hay nha. Có những cái ý tưởng rất là mới mẻ. Và rất là phù hợp. Nhưng mà... Cũng hạn chế là... Chỉ nghĩ là 70 -80%. Những cái thứ bạn đọc đó. Nó không có... Không có... Không cái đáng để mà mình tin xoáy cổ đâu. Đôi khi nó lại... Trong mình mình có hết rồi đó. Tên là cân bằng mấy cái đó lại. Cân bằng.,8
00003393.wav,Cuối cùng thì... Chỉ nghĩ là... Đó là những thứ mà chị thấy... Quan trọng để mà chia sẻ mọi người... Về cái tập mà... Có thể là nhẹ nhàng hơn những tập khác. Và chị mong là mọi người... Khi nghe cái tập này thì... Có một chút cái... Niềm tin là mình sẽ... Làm được... Cái gì đó riêng cho mình. Và chị biết là... Trong cộng đồng của chị... Thì một số bạn đang chuẩn bị làm podcast. Chí sẽ luôn ở sâu... Để ủng hộ hết mình. Có thể chia sẻ cho mọi người. Vì chị biết là... Đó là một cái cách... Để mà mình hành động.,8
00003394.wav,Thời buổi này... Tất nhiên là... Để sáng tạo cái gì đó... Thì podcast... Một cái kênh... Cũng rất là vui. Cũng rất là hay. Rất là nhiều người làm. Nhưng mà để làm nó tốt... Thì không phải là quá dễ. Nhưng mà... Thà mình làm còn hơn không. Để mình biết là... Mình khả năng là tới đâu. Đôi khi một số bạn trong cộng đồng... Trí mà làm podcast... Đôi khi mốt... Nổi nhanh hơn Trí nữa. Chắc... Nhiều khi hơn gây hơn mình nữa. Nhưng mà Trí luôn... Sẵn sàng để support... Và hỗ trợ những người... Xung quanh của mình. Khi mà... Trí biết là bạn đang... Bước vào cái giai đoạn hành động... Và bạn cần một cố hít.,8
00003395.wav,Vì Trí rất là đam mê... Những người có ý chí và hành động. Dạng vậy. Hồi nãy Trí có một cái gì... Trí tính nói mà tự nhiên... Trí quên ngang luôn ta. Cái gì nhé? À... Đúng rồi. Có một cái quan trọng... Quan trọng... Chí thấy thế này nè. Chí thấy là... Đôi khi Trí chia sẻ những cái này... Thì... Nó sẽ không có... Fair.,8
00003396.wav,Nó không có... Nó không có công bằng... Cho một số bạn... Nếu mà... Bạn xuất thân từ những... Những cái vị trí... Mà nó khó khăn hơn rất là nhiều. Trí biết... Là bản thân mình... Có những cái... Cái lệ điểm nhất định... Mình có... Chỉ có những cái cơ hội... Để vai trạm cho cuộc sống... Có cơ hội để mà khám phá... Cái ngành học của mình... Và đi tới cuối cùng... Cái ngành học của mình... Chí biết là có nhiều cơ hội... Cho cuộc sống mình... Để làm cho mình... Có những tư duy này.,8
00003397.wav,Thành ra là... Khi mà Trí nói tới... Việc tình tượng bản thân của mình... Hay là... Xem nó trên hết mọi thứ... Đôi khi nó có cái độ... Nếu mà không hiểu... Thì có thể thấy là... Nó ngông nghênh nhất định. Nhưng mà Trí thật sự... Tí hiểu cho mọi người... Nếu mà... Bạn trong những cái vị thế... Mà nó khó hơn. Tức là bạn không có những cái... Cái nền tảng như vậy. Chí thấy cái này cũng ok. Và nó ok để mà... Thậm chí là bạn có những... Giới đoạn lạc lối... Và không tin về bản thân của mình nữa. Ok. Ai cũng sẽ lên sa mạc một lần thôi.,8
00003398.wav,Và ai cũng sẽ... Trong cái trạng thái là... Mông lung và không có... Một cái điểm đến cụ thể. Và trên sa mạc đó... Như Trí chia sẻ một lần... Trong cái tập mà... Dũng khí trên sa mạc đó. Mình sẽ lên đó một vài lần. Và mình sẽ thấy... Khó chịu. Mình sẽ thấy là... Cuộc đời nó hơi bất công. Và mình thấy mình đứng tại chỗ. Hoặc là mình đi... Mà họ chả tới đâu hết. Ok. Trí cũng bị trong tình cảnh đó. Trí có thể hiểu được. Nhưng mà... Để tiến tới cái trạng thái hiện giờ... Thì dĩ nhiên là Trí cũng phải... Bưng chảy trên đó một thời gian.,8
00003399.wav,Và... Trí thấy là... Lâu lâu lên đó một lần... Để cho mình biết là... Nó có một nơi như vậy. Mình biết là mình... Có khả năng để lạc lối. Nhưng mà mình cũng biết là... Có khả năng để trở về... Cái quy đạo mà... Vốn mình có thể làm được. Và nó sẽ xảy ra... Một lúc nào đó... Trong giai đoạn cuộc đời của bạn thôi. Và... Nếu mà bạn... Trong cái vị thế mà mông lung... Và không có những nền tảng. Thì chỉ nghĩ là... Cho dù bạn ở trên sa mạc thì... Cũng sẽ phải có một cách nào đó... Bạn tìm lối ra.,8
00003400.wav,Và cuộc sống này đôi khi... Nó sẽ không công bằng... Ở một cái mức độ 100 % như vậy. Và chỉ biết là... Còn đường của một số bạn đi... Sẽ khó hơn mình. Đôi khi một số người... Bắt đầu từ số âm á. Và chỉ... Hiểu cái chuyện đó. Nhưng mà... Nó cũng đến từ bạn rất là nhiều. Là bạn có thể trởi ngược lên số 0 hay không. Và từ số 0... Và đi lên... Tến số N hay cái gì đó. Và mình chỉ có thể cố gắng thôi. Và nó cũng ok luôn. Là để đôi khi... Mình có những cái gì đó... Mà mình thấy là nó... Nó dễ dàng... Nó phù hợp với mình.,8
00003401.wav,Một cái ý tưởng nào đó... Mà nó có thể là mainstream... Nó có thể là... Nó viễn vong kiểu như... Cơ bản. Mà mình thấy nó đúng với mình. Và mình thấy là... Nó giúp mình qua giai đoạn khó khăn. Chứ cũng ok. Chuyện đó luôn. Chứ thấy... Whatever. Những cái gì mà làm mình tốt hơn... Thì cứ bám vào nó. Tới lúc nào đó... Mình cũng sẽ phải nâng cấp... Và va chạm với những cái... Gã khổng lồ. Như Trí chia sẻ. Thì... Lúc đó thì mình sẽ lên cái tầng mới. Nhưng mà... Đôi khi trong một vài giai đoạn... Chứ biết là... Thật ra là... Mình... Chỉ có thể làm cái gì đó... Mà nó gần gũi với mình nhất.,8
00003402.wav,Chứ mình không thể... Không thể nghĩ quá sâu xa được. Thì... Thì thôi thì... Nó ok. Để mà trên sáng mạng. Vài lần. Chỉ là đừng... Nó... Đừng để mà bị dẫn vào... Những cái khu vườn lạc lối của ai đó. Ở trong đó là ra không được. Là còn mệt hơn nữa. Cái này nó là một khái niệm trụ tượng. Nhưng mà... Bạn suy nghĩ thử cái ý tưởng đó của Trí. Tức là... Mình có thể lạc lối trên sáng mạng. Nhưng đừng có vào khu vườn của ai đó. Mà mình không thực sự là... Mình tin tưởng. Lạc dưới đó rồi.,8
00003403.wav,Sẽ mệt đó. Ok. Cảm ơn mọi người rất nhiều. Và... Một tập ngắn gọn này để... Để mọi người có một cái Tết vui vẻ thôi. Chỉ hi vọng là... Qua Tết Chí sẽ bổ sung thêm một tập nữa. Và... Tập tiếp theo sẽ là về... Treat yourself like a... Treat yourself like a temple. Hay. Và Chí update thêm một vài thứ. Trong cái tập đó nữa. Và Chí nghĩ là cũng sẽ là một tập hay á. Một tập mà có thể đón chờ năm mới được.,8
00003404.wav,Chờ một số năng lượng trong cuộc sống của mình. Cho nó thú vị. Bậy bỏng tí xíu. Mẹ cử main thì là... Cảm ơn các bạn đã theo dõi và hẹn gặp lại.,8
00003405.wav,Sketching là bạn cứ cầm Cái viết Bạn cứ Quạch cho nó ra Và đôi khi là Chứ cứ ngồi trên bàn Chứ cứ vẽ đại như vậy Sketch trong lâm thứ Và nó ra hình thùng này Hình thùng kia Chứ rất là thích Thành ra là năm ngoái Chứ bắt đầu lên tiktok Chứ xem một vài cái tutorial Người ta chỉ vẽ sketch này kia Trương bày Chứ làm luôn Và chứ thấy là Có vài cái hay trong đó Và chứ rất là thích Cái việc là Mình đem một cái hình ảnh nào đó Vào thực tế đúng không?,8
00003406.wav,Thì nó sẽ đi ngược lại Là tiêu chuẩn của người khác trước Tới tiêu chuẩn của mình Rồi mới tới tiêu chuẩn bộ môn Nói dạng vậy Thì đó là cái sự dịch chuyển Của những cái tiêu chuẩn Mình chỉ thấy là Trong những cái bộ môn Mình tham gia Mình nên để ý kỹ Để tránh bị lạc qua những cái thứ Mình thấy không cần thiết Và ru rìa Thì đó là vậy thôi Và cho dù bạn là vận động viên chuyên nghiệp Bạn làm những cái nhánh ngược lại đi Thì khi bạn tham gia một cái gì đó mới Thì bạn lại phát đầu Cái hướng kia Đúng không?,8
00003407.wav,Là qua Tức là mình Chú tâm vào những thứ Không muốn xảy ra với mình Và nó là một cái tầm nhìn dài 20 năm Chẳng hạn như vậy Tức là mình không muốn 20 năm sau Mình sẽ trở thành Người như thế nào Thì có thể bây giờ là Cái thời điểm Mình sẽ Bù đắp những cái đó Được mình Mà không để nó xảy ra Thì bạn mới nói về cái việc là Chúng ta không thể plan Cho 20 năm được Thì Trí nói không?,8
00003408.wav,"Và trước hết thì chị muốn nói là có thể là nó sẽ xảy ra với một vài người và có thể là nó không xảy ra với bất kỳ ai, những người còn lại. Và cũng có thể là bạn sẽ có một cái và có thể bạn sẽ có hai cái. Thì cái này thì chị muốn đi qua cả hai thứ luôn bởi vì bản chất thì chị cũng trải qua hai cái như vậy ở hai độ tuổi khác nhau. Và chị nghĩ là thực tế mà nói thì nó giúp chị khá là nhiều.",8
00003409.wav,"Những cái cuộc thay đổi lột xác mà toàn diện thường ở đến từ những cái lúc mà mình ngập thở với thế giới này luôn. Và mình muốn tránh khỏi mọi thứ. Thì chị muốn recap lại hai cái dạng trải nghiệm đó và hai cái dạng khủng hoảng đó. Và cái đầu tiên chị gọi nó là existential crisis. Mà không phải chị gọi nữa, cái đó là cái tên của nó là khủng hoảng hiện sinh.",8
00003410.wav,Và như chị chia sẻ cho mấy tập trước thì có nhiều thứ mà chị nói về chủ đề rồi. Lần này chị chỉ muốn khá quát lại nó thôi. Và cái dạng khủng hoảng thứ hai chị gọi nó là fundamental crisis. Chị không biết dịch tiếng Việt cái từ đó là thế nào luôn. Tại chị tự đẻ ra cái từ đó. Thành ra là trước tiên là xin phép mọi người là chị không dịch trước. Tại chị không biết cái chữ tiếng Việt nên nói là cái gì cho nó đúng. Giống như là khủng hoảng cơ sở hay gì đó.,8
00003411.wav,Chị không biết nhưng mà kiểu như chưa chọn được từ thì tạm thời là mình dùng cái từ tiếng Anh để cho nó... Nó mô tả nó cơ bản nhất có thể. Và cái đó là cái cũng chí cũng thấy cũng thú vị là đôi khi trong đầu chí cũng suy nghĩ một vài từ. Một vài cái ý niệm nhưng mà nó xuất phát từ tiếng Anh hơn tiếng Việt. Và có những lúc thì nó bột phát trong người bằng tiếng Việt. Và mình lại tìm cái từ tiếng Anh. Và ngôn ngữ nó hay ở chỗ đó.,8
00003412.wav,Thành ra là... Nói này ngoài lệ tí xíu nhưng mà mấy cuốn sách mà chỉ đọc thậm chí là những tác giả mà nổi tiếng toàn cầu đi. Nếu họ không phải là những tác giả mà nói tiếng Anh á. Thì khả năng cao là họ sẽ... Có cái ngôn ngữ chính của họ. Họ sẽ nói biết bằng những ngôn ngữ đó. Và có một cái người khác họ sẽ dịch lại. Và cái vấn đề của việc là khi mà qua một cái tầng ngôn ngữ nó đổi rất là nhiều cái cấu trúc câu.,8
00003413.wav,Rồi nó đổi rất là nhiều cái ý niệm mà... Đôi khi nó sẽ khó để mà cái người... Ở một cái ngôn ngữ khác để hiểu được ngôn ngữ gốc. Và cái này nó từng xảy ra với lại... Khá là nhiều người giống như là Dostoevsky. Một nhà tiểu thuyết người Nga. Khi mà ông viết sách bằng tiếng Nga. Hay là... Dung hình như ông viết sách bằng tiếng Thụy Sĩ. Rồi Niger thì là tiếng Đức. Rồi Zambachad thì là tiếng Pháp dạng vậy.,8
